,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,20.891568385797754,29.172457438527804,0.4647882637291334,-68.74297579299467,-0.8510952659603921,6.367092553691766,0.06843346233114114,0.0986890265286933
