,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.05425224669663975,0.14623667689960582,-0.5158322105348879,3.9790463672020446,0.03455488501869632,0.04680454683370353,-0.0691819512378049,-0.25397466932502777
