,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,14.75836859508286,16.848047698345194,0.4621260029130316,-38.30235109253167,-1.2432498357391302,10.546025716732565,0.03947597077484283,0.05463677504377508
