,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.1719701558059319,0.23733724847816448,0.20364965387672465,6.4306860123709235,0.04626313669086322,0.07034550244063359,0.4235820801530709,-0.3873144270425142
