,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.13538272049604005,0.15454063472210627,-0.24865920054954335,4.544131828835737,0.03333806941800134,0.04770432928877074,0.42807021648306076,-0.20205199647554584
