,Ticker,Buy Date,Sell Date,Weight,Buy Price,Sell Price,Returns
0,RCOM,2013-10-01,2013-10-30,0.03333333333333333,147.0,143.3,-0.0008390022675736935
1,HCLTECH,2013-10-01,2013-10-30,0.03333333333333333,271.375,271.0,-4.60617227084293e-05
2,MINDTREE,2013-10-01,2013-10-30,0.03333333333333333,304.775,347.75,0.004700188663768356
3,IDEA,2013-10-01,2013-10-30,0.03333333333333333,169.0,171.0,0.0003944773175542406
4,ESSDEE,2013-10-01,2013-10-30,0.03333333333333333,521.0,515.0,-0.00038387715930902113
5,BRITANNIA,2013-10-01,2013-10-30,0.03333333333333333,415.65,465.0,0.003957656682304826
6,SUNPHARMA,2013-10-01,2013-10-30,0.03333333333333333,594.7,617.0,0.0012499299366627405
7,MANGCHEFER,2013-10-01,2013-10-30,0.03333333333333333,53.95,51.4,-0.0015755329008341082
8,TCS,2013-10-01,2013-10-30,0.03333333333333333,966.0,1035.125,0.002385265700483092
9,BERGEPAINT,2013-10-01,2013-10-30,0.03333333333333333,77.85714285714286,81.42857142857143,0.001529051987767583
10,TECHM,2013-10-01,2013-10-30,0.03333333333333333,268.0,306.0,0.00472636815920398
11,LUPIN,2013-10-01,2013-10-30,0.03333333333333333,860.0,895.0,0.0013565891472868217
12,UNITDSPR,2013-10-01,2013-10-30,0.03333333333333333,507.16999999999996,518.0,0.000711792889958005
13,IPCALAB,2013-10-01,2013-10-30,0.03333333333333333,719.0,684.1,-0.0016179879462216032
14,INFY,2013-10-01,2013-10-30,0.03333333333333333,378.75,413.875,0.0030913091309130915
15,VTL,2013-10-01,2013-10-30,0.03333333333333333,336.9,353.0,0.0015929553774611679
16,DABUR,2013-10-01,2013-10-30,0.03333333333333333,170.0,178.5,0.0016666666666666666
17,M&MFIN,2013-10-01,2013-10-30,0.03333333333333333,259.95,302.65,0.0054754119381932405
18,DRREDDY,2013-10-01,2013-10-30,0.03333333333333333,2372.95,2436.0,0.0008856767595889812
19,ESCORTS,2013-10-01,2013-10-30,0.03333333333333333,84.7,92.0,0.002872884691066508
20,BLUEDART,2013-10-01,2013-10-30,0.03333333333333333,2621.0,2700.0,0.001004705583110772
21,PAGEIND,2013-10-01,2013-10-30,0.03333333333333333,4395.0,4431.0,0.00027303754266211604
22,EMAMILTD,2013-10-01,2013-10-30,0.03333333333333333,241.05,248.85,0.0010786143953536588
23,AMARAJABAT,2013-10-01,2013-10-30,0.03333333333333333,288.0,312.0,0.002777777777777778
24,EICHERMOT,2013-10-01,2013-10-30,0.03333333333333333,355.0,390.5,0.0033333333333333335
25,APOLLOHOSP,2013-10-01,2013-10-30,0.03333333333333333,930.0,901.0,-0.001039426523297491
26,ITC,2013-10-01,2013-10-30,0.03333333333333333,226.9,219.66666666666666,-0.0010626316047206328
27,HINDUNILVR,2013-10-01,2013-10-30,0.03333333333333333,630.0,605.7,-0.0012857142857142833
28,GSKCONS,2013-10-01,2013-10-30,0.03333333333333333,4330.0,4588.7,0.001991531947652039
29,ENIL,2013-10-01,2013-10-30,0.03333333333333333,296.55,296.4,-1.6860563142812806e-05
30,RCOM,2013-10-29,2013-11-27,0.03333333333333333,141.05,136.1,-0.0011697979439914963
31,BRITANNIA,2013-10-29,2013-11-27,0.03333333333333333,455.0,442.125,-0.0009432234432234432
32,ESSDEE,2013-10-29,2013-11-27,0.03333333333333333,511.3,520.5,0.0005997783427863608
33,MINDTREE,2013-10-29,2013-11-27,0.03333333333333333,351.0,345.0,-0.0005698005698005699
34,SUNPHARMA,2013-10-29,2013-11-27,0.03333333333333333,603.3,573.0,-0.001674125642300677
35,ECLERX,2013-10-29,2013-11-27,0.03333333333333333,784.9624060150376,851.1278195488721,0.0028097062579821195
36,MANGCHEFER,2013-10-29,2013-11-27,0.03333333333333333,51.4,55.85,0.0028858625162127127
37,HCLTECH,2013-10-29,2013-11-27,0.03333333333333333,266.275,265.025,-0.00015647982974994524
38,TCS,2013-10-29,2013-11-27,0.03333333333333333,1032.5,1004.5,-0.000903954802259887
39,IDEA,2013-10-29,2013-11-27,0.03333333333333333,167.25,173.5,0.001245640259093174
40,TECHM,2013-10-29,2013-11-27,0.03333333333333333,302.2,341.89,0.004377895433487757
41,UNITDSPR,2013-10-29,2013-11-27,0.03333333333333333,509.76000000000005,524.6,0.0009703912952500506
42,ESCORTS,2013-10-29,2013-11-27,0.03333333333333333,91.15,114.25,0.008447613823368071
43,LUPIN,2013-10-29,2013-11-27,0.03333333333333333,868.4,870.0,6.14156302779066e-05
44,PERSISTENT,2013-10-29,2013-11-27,0.03333333333333333,400.05,440.0,0.00332875057284506
45,M&MFIN,2013-10-29,2013-11-27,0.03333333333333333,274.0,308.65,0.004215328467153281
46,UBL,2013-10-29,2013-11-27,0.03333333333333333,969.9,783.0,-0.006423342612640478
47,IPCALAB,2013-10-29,2013-11-27,0.03333333333333333,688.9,683.45,-0.0002637054241060595
48,EICHERMOT,2013-10-29,2013-11-27,0.03333333333333333,384.40500000000003,433.0,0.004213871654461654
49,THOMASCOOK,2013-10-29,2013-11-27,0.03333333333333333,73.35,78.0,0.002113156100886165
50,BLUEDART,2013-10-29,2013-11-27,0.03333333333333333,2715.0,2778.75,0.0007826887661141805
