Factor,Ticker,Close
0.00526694216381886,NETWEB,3439.6
0.004524024945712192,MUTHOOTFIN,3697.5
0.0042135277127694805,HBLENGINE,931.1
0.003962594654913724,CHENNPETRO,1076.35
0.0038136939246267375,LAURUSLABS,987.1
0.0037827835224508556,LTF,292.3
0.0036951220016040167,SYRMA,871.85
0.0033819564416688874,RBLBANK,313.65
0.003336061389163347,ANANDRATHI,2870.4
0.003222768576493911,NEULANDLAB,16719.0
0.0030823192465425676,CUMMINSIND,4375.7
0.0030522165003705973,INDIANB,882.35
0.0028950827638704523,POWERINDIA,22397.0
0.0028702549660163832,MCX,9858.5
0.002854504575599979,PAYTM,1283.9
0.0027630076366859492,ABCAPITAL,327.85
0.0027550847458293164,NAVINFLUOR,5979.0
0.002680164255643387,RADICO,3368.0
0.0025856213967704847,GMDCLTD,510.05
0.0025621081169285324,GLENMARK,1878.0
0.0025519246344404872,USHAMART,438.9
0.0025412772311707663,ECLERX,4595.7
0.002420981141400832,NATIONALUM,257.62
0.0024160000372353344,ASAHIINDIA,997.35
0.0023405484909202728,CANBK,147.94
0.0023196226174424656,CUB,265.44
0.002312792481230193,HEROMOTOCO,5999.5
0.002216169343906804,SAMMAANCAP,157.02
0.002204234185292856,KIRLOSENG,1181.45
0.0021787169225793036,ETERNAL,306.9
0.0021343246056274873,M&MFIN,346.6
0.002094591249531743,EICHERMOT,7125.5
0.002058000749454015,FORTIS,935.4
0.002055773885807251,AUBANK,919.3
0.002037372705373801,NYKAA,268.74
0.002005784212536521,CCL,1014.85
0.001997735833120762,HINDCOPPER,327.15
0.0018334200564690773,MARUTI,15801.0
0.001795756054562712,TBOTEK,1678.0
0.001762252835342379,INDIACEM,407.8
0.0017496843960090405,SCI,248.85
0.0016868275397153344,AIIL,2705.7
0.0016856915464186681,POLYCAB,7648.5
0.001654908594209915,IIFL,544.75
0.0016419018580497565,ASTERDM,665.3
0.001634698692315959,CRAFTSMAN,6770.0
0.0016315190755131377,UNOMINDA,1298.0
0.001571452944790649,TVSMOTOR,3486.4
0.001569814054895381,3MINDIA,35685.0
0.0015252919676685469,GPIL,250.0
0.0015210388113546802,ASIANPAINT,2859.8
0.0015124296502910194,BANKINDIA,147.72
0.0014974142420393348,HYUNDAI,2337.3
0.0014869787484756592,NAVA,543.3
0.0014743709232123761,GPPL,177.31
0.0014733466048518266,SBIN,981.55
0.0014693217686507349,MRPL,174.23
0.0014264723435053204,SWIGGY,395.5
0.0013977790213267546,METROPOLIS,1959.5
0.0013518742197614576,FEDERALBNK,244.93
0.0013188491447503887,ASHOKLEY,146.24
0.0012877944049846115,CGCL,193.72
0.0012862015013113727,PNB,123.86
0.0012835807685108041,NAM-INDIA,885.8
0.0012654764723771055,MANAPPURAM,282.05
0.0012571565135698914,MOTILALOFS,952.4
0.001233624629483596,SHRIRAMFIN,826.6
0.0012210007475294393,GLAND,1817.3
0.001214546038355793,ANANTRAJ,618.8
0.0012023762144120769,KEI,4167.3
0.0011867857026319614,HINDALCO,799.8
0.0011705120970381235,M&M,3716.7
0.0011684927480229207,LATENTVIEW,493.05
0.001153472351490086,TORNTPHARM,3721.4
0.0011468542178174172,BANKBARODA,288.25
0.0011448871591820916,APARINDS,9231.5
0.0011409282133904752,WAAREEENER,3246.8
0.0011394775169465815,ASTRAZEN,9133.5
0.0011304906538019421,BIOCON,395.15
0.0011230487440419973,SAILIFE,873.9
0.0011207264408815767,GMRAIRPORT,103.27
0.0011122358978209045,CREDITACC,1328.3
0.0010953270571693627,DELHIVERY,426.0
0.0010814885050050326,UPL,753.5
0.001078812851288329,GESHIP,1100.6
0.0010777509581285283,JKTYRE,450.55
0.0010768056402835542,JSL,768.35
0.001027452997487021,SOBHA,1556.9
0.0010264473049924397,JMFINANCIL,144.48
0.001018417059042632,PRESTIGE,1717.2
0.0010043346392841516,CANFINHOME,881.6
0.000994966850890904,MFSL,1692.6
0.0009882500709114449,BSE,2895.5
0.0009753196765243497,IOC,168.7
0.0009704299940267071,POONAWALLA,468.45
0.0009606023550001749,LTIM,6027.0
0.0009595722904863512,DCMSHRIRAM,1174.2
0.0009342534825866003,REDINGTON,295.05
0.0009322766929509591,BHARTIARTL,2158.3
0.0009297169495438311,NH,2017.0
0.0009077066342625815,PVRINOX,1099.5
0.0008938548117748532,BOSCHLTD,37050.0
0.0008514853257519157,MINDACORP,601.95
0.0008507839788472853,AIAENG,3839.6
0.0008438468154462407,BLUESTARCO,1794.6
0.0008104593190224822,HINDPETRO,477.9
0.0008062612255025838,SARDAEN,504.35
0.0007750505867983411,KPIL,1230.7
0.0007641925050001154,WELCORP,883.15
0.0007602278021538471,SBILIFE,2027.1
0.0007374346858753027,TATACOMM,1917.4
0.000727269482296098,ERIS,1669.6
0.0007161028555661437,AMBER,7256.5
0.0006987371663067052,JSWSTEEL,1170.0
0.000695479731991103,ENDURANCE,2752.4
0.0006926457433169076,BPCL,365.05
0.000688650111780664,ITI,305.65
0.0006856202792599817,VEDL,509.75
0.0006626074278729167,BHARATFORG,1435.4
0.0006306464185731342,VIJAYA,1011.4
0.0006258065550415134,LALPATHLAB,3127.4
0.0006026135281446488,STARHEALTH,505.55
0.0006011421191088356,LT,4037.4
0.0005895970830824004,DABUR,525.05
0.0005871163058212873,VOLTAS,1411.8
0.0005855062834914445,LEMONTREE,152.46
0.0005833471374503499,JKCEMENT,5633.5
0.0005758287242830444,BHARTIHEXA,1836.1
0.0005754668948581426,JUBLINGREA,724.25
0.0005561659657618395,BEL,423.0
0.0005466139956567485,JINDALSTEL,1069.4
0.0005404563591601657,ADANIENSOL,993.6
0.0005281406739311649,IDBI,102.8
0.0005280082755044524,ALKEM,5700.0
0.0005106318980349894,HDFCAMC,5399.0
0.0005027061130157124,GRSE,2921.1
0.0005024985078832709,ICICIGI,2037.6
0.0004943831550348391,BERGEPAINT,590.1
0.000491337983912886,VMM,135.36
0.0004717508939385166,AWL,276.75
0.0004697515063994033,AADHARHFC,485.75
0.000467969231116313,BAJFINANCE,1028.6
0.0004521962970938664,TITAN,3902.4
0.00043842379280602294,MOTHERSON,112.0
0.0004293927241112972,DATAPATTNS,3104.6
0.00041801922739458433,GODIGIT,354.7
0.0003587205956247452,PERSISTENT,6350.5
0.000350999035618691,ELGIEQUIP,507.55
0.0003414936317750157,CDSL,1640.1
0.0003403877223130296,BRITANNIA,5819.0
0.0003298488468910458,TANLA,598.05
0.0003151753972919821,BHEL,285.25
0.00031507504050798255,RELIANCE,1549.1
0.0003092059739410822,UNIONBANK,153.19
0.00029166566354730215,KARURVYSYA,248.03
0.00027975629395185996,PHOENIXLTD,1715.7
0.00027708194954210275,DEEPAKFERT,1446.4
0.00025388591434926983,MEDANTA,1213.1
0.0002519253085189753,JIOFIN,308.35
0.00022550828107346368,EIDPARRY,1029.0
0.0002210209107337453,SAIL,138.19
0.00021933604208727278,NUVAMA,7336.0
0.0002128537428142405,NLCINDIA,249.5
0.00020579960059471654,OLECTRA,1384.2
0.00019763553179167768,APOLLOTYRE,519.25
0.00017677699936019032,KAJARIACER,1082.6
0.00017357209952292754,SWANENERGY,473.75
0.00017323701595495716,COFORGE,1846.1
0.0001705885421671719,SUNPHARMA,1777.4
0.00016999602800206047,MPHASIS,2740.4
0.00016656701303431495,LICI,908.3
0.00016386267646920321,INDIGO,5785.5
0.00015394415269607284,HEG,513.45
0.00015295708476200775,GRAPHITE,562.55
0.00014010321906134137,TATASTEEL,172.46
0.0001377222130250936,AXISBANK,1285.2
0.00012521468853279202,MRF,151950.0
0.00012466798727418094,INDIAMART,2391.8
0.00010610664793690052,OIL,436.2
0.00010397389649074643,RRKABEL,1368.0
0.00010322372688527349,RHIM,472.2
9.490482513995347e-05,JBCHEPHARM,1748.4
9.466679523577657e-05,ADANIPORTS,1491.1
9.35295532982828e-05,EIHOTEL,377.35
7.801364529366232e-05,APOLLOHOSP,7423.0
5.979293985840098e-05,CEATLTD,3877.5
5.895028951548255e-05,HINDZINC,472.15
5.2179161810847995e-05,J&KBANK,107.43
5.012856990730709e-05,WOCKPHARMA,1325.1
4.590171848085895e-05,GRANULES,550.8
4.219690642349929e-05,HINDUNILVR,2428.4
3.2272598721154976e-05,IPCALAB,1438.2
3.2090365713806704e-05,MARICO,736.15
2.2391697280312777e-05,IKS,1590.4
1.5468041557105354e-05,CIPLA,1529.2
5.339010981004013e-06,INDUSTOWER,400.5
-5.709888666079535e-06,CHOLAHLDNG,1885.0
-1.5298676646128358e-05,NESTLEIND,1279.2
-1.8808572786741798e-05,SBFC,108.72
-3.3148361475120386e-05,CENTURYPLY,770.55
-3.6816577088268185e-05,KIMS,673.05
-6.0565777985787446e-05,TATACONSUM,1173.9
-6.137315969580019e-05,SCHAEFFLER,4054.5
-6.458549913242791e-05,ADANIGREEN,1060.0
