Factor,Ticker,Close
0.003863933812909337,NETWEB,3924.2
0.0031562131856257914,RBLBANK,323.6
0.0028608841263730446,ANANDRATHI,3086.4
0.0026476550880541586,FORTIS,1055.45
0.0026114648535133607,PAYTM,1309.3
0.002611299313687523,LTF,268.17
0.0025656892032128397,GMDCLTD,591.2
0.002455606804014086,ABCAPITAL,310.8
0.0024005349087568503,AIIL,2974.5
0.0023438115429441565,HBLENGINE,1011.7
0.002304358694107399,GLAXO,2642.8
0.0022449809103581566,INDIANB,854.45
0.0021654682776124246,CRAFTSMAN,6471.5
0.0021263816360956806,LAURUSLABS,961.7
0.002071104290830391,GRSE,2566.1
0.0020235850121257007,CHENNPETRO,809.7
0.0020218840270155116,DELHIVERY,484.7
0.001950122639457318,NAVA,625.05
0.0018955152033711155,POONAWALLA,487.8
0.0018738380722824561,CUMMINSIND,4357.9
0.001867739033544374,NYKAA,258.06
0.0018476483604989789,MANAPPURAM,276.55
0.0018307515100195147,ASTERDM,699.85
0.0018274233020782393,SYRMA,816.95
0.0018080941293015626,INDIACEM,391.35
0.0018076446115121924,MCX,9175.5
0.001799868901798528,MUTHOOTFIN,3183.2
0.0017931115011129493,WAAREEENER,3477.6
0.0017904252612822213,GPIL,278.44
0.001783454428094625,JMFINANCIL,171.16
0.0017587003986182608,ASAHIINDIA,944.5
0.0017301178082467432,HEG,580.6
0.0017021761881736803,CREDITACC,1403.7
0.0016973797188963703,AUBANK,882.45
0.0016307087782624064,CCL,864.35
0.0015853451920727043,CEATLTD,4014.8
0.0015555055532390652,BHARTIHEXA,1914.3
0.0015371989748132278,HINDALCO,856.25
0.0015184694038260236,POWERINDIA,17482.0
0.0014838926678258132,MRF,159900.0
0.001476957228104089,BEL,407.2
0.0014752351328127372,ECLERX,4639.6
0.0014443914769800255,MOTILALOFS,1007.8
0.0014262178978007847,SAILIFE,916.75
0.0014168320887412013,HYUNDAI,2357.7
0.0013922738320025637,NH,1799.9
0.0013888104699940082,CUB,236.12
0.001386108600967293,ERIS,1629.6
0.0013848909914717523,USHAMART,462.5
0.0013795865969327987,GLENMARK,1843.3
0.0013758685609865978,ETERNAL,330.45
0.001369026654294475,IIFL,523.0
0.0013682340552352492,ASHOKLEY,139.48
0.0013607211743536863,MFSL,1518.8
0.0013543886674300923,ENDURANCE,2840.2
0.0013520685222080811,JKCEMENT,6332.5
0.0013488816457607662,NAM-INDIA,857.9
0.0013360671031042307,KAYNES,6918.5
0.0013194894094043863,MEDANTA,1375.8
0.0012963455858097763,SBILIFE,1970.4
0.001279841450695896,AADHARHFC,514.8
0.001272850999366598,HINDPETRO,468.85
0.0012322397873148145,HOMEFIRST,1212.0
0.0012221514494505628,SOLARINDS,13960.0
0.0012194353840255128,BPCL,348.1
0.001189778173116237,CANBK,128.77
0.0011846433447290285,HINDCOPPER,351.5
0.0011728965009160102,SHRIRAMFIN,738.45
0.0011607971410877854,NUVAMA,7357.5
0.001160597486613048,BSE,2447.3
0.0011579092816010085,BAJFINANCE,1062.95
0.0011427232662016853,SBFC,114.19
0.0011416256633130417,JINDALSTEL,1070.6
0.0011373475370398214,TATASTEEL,185.19
0.001128124150704218,REDINGTON,263.05
0.0011205525670313545,POLYCAB,7735.5
0.0011083456586443927,GODIGIT,365.6
0.0011069583835110535,TVSMOTOR,3498.9
0.001106277059191894,INOXINDIA,1221.5
0.0010842250151676994,RADICO,3164.1
0.0010798026482250781,ADANIPORTS,1454.8
0.0010780939581297993,ACMESOLAR,285.6
0.001066527336285653,GODFRYPHLP,3156.9
0.0010563418927927641,CESC,181.61
0.0010520326533814915,INDIGO,5813.0
0.001031862394339897,ASTRAZEN,9346.5
0.0010234246348637163,BOSCHLTD,37380.0
0.0010167714948130335,CANFINHOME,862.85
0.0010039978293806017,IOC,163.09
0.0009838241824720354,CHOLAFIN,1710.4
0.000980846646399282,APARINDS,9462.0
0.0009695994190932975,GLAND,1904.5
0.0009654668462579639,EICHERMOT,6952.0
0.0009643667824205536,FEDERALBNK,234.91
0.0009605810701963332,DEEPAKFERT,1503.5
0.0009587189217965656,BANKBARODA,274.6
0.0009571880538529084,HDFCAMC,5398.0
0.0009549318988164696,NAVINFLUOR,4978.0
0.0009493795429363216,MARUTI,16138.0
0.0009417441322221977,VMM,147.36
0.0009286877367026098,SAMMAANCAP,184.04
0.0009269035456036976,SCI,266.71
0.00092642639722103,EIDPARRY,1089.8
0.0009156334719920055,JSL,803.7
0.0009117041177794094,GODREJIND,1095.2
0.0009082789595712088,AFFLE,1909.7
0.0009021816654248521,BHARTIARTL,2100.6
0.0008931422968749149,JSWSTEEL,1207.9
0.000872791364789139,JUBLPHARMA,1136.8
0.0008674817759024102,SARDAEN,558.85
0.0008609241193491716,CGCL,209.08
0.0008535824332416035,BANKINDIA,140.77
0.0008311037108958791,KPIL,1258.8
0.0008246138792893844,HEROMOTOCO,5551.5
0.0008191818716232241,GMRAIRPORT,92.97
0.0008012854422133206,HONASA,280.25
0.0007755173464368734,GRAPHITE,630.55
0.0007634990736368613,UNIONBANK,146.12
0.000762817202403696,BAJAJFINSV,2137.0
0.0007582660999240029,JKTYRE,424.15
0.0007561850984760357,COROMANDEL,2254.6
0.0007480919390525063,KAJARIACER,1216.7
0.0007446515832514912,DATAPATTNS,2753.0
0.0007278951886260839,NLCINDIA,252.1
0.0007121111925633278,ABBOTINDIA,29705.0
0.0007085425111395208,SAIL,140.55
0.0007065633906667742,MRPL,159.42
0.0007047936409768788,SBIN,939.75
0.0007008882577089632,ZFCVINDIA,13023.0
