Factor,Ticker,Close
0.010496436507684632,ICICIBANK,1383.0
0.011211790147547114,ITC,405.45
0.011607287065683241,HINDUNILVR,2428.4
0.012050547954086882,SBIN,981.55
0.012254587466592514,NESTLEIND,1279.2
0.012351548133008764,COALINDIA,379.65
0.012806282287480552,SUNPHARMA,1777.4
0.01281213218252254,RELIANCE,1549.1
0.012830198897093463,ASIANPAINT,2859.8
0.01299757234471338,SBILIFE,2027.1
0.013127106200266301,CIPLA,1529.2
0.0131717935537644,TCS,3144.8
0.013313195729700779,AXISBANK,1285.2
0.013338663724769224,HDFCLIFE,762.2
0.01339553011781681,MARUTI,15801.0
0.013401352386350868,APOLLOHOSP,7423.0
0.013433668554901124,DRREDDY,1248.6
0.01357643566138046,ULTRACEMCO,11753.0
0.013649241403312135,TITAN,3902.4
0.01365145666212827,BHARTIARTL,2158.3
0.013766473448360144,NTPC,326.6
0.013915551236409146,GRASIM,2748.6
0.014149944141219107,LT,4037.4
0.014196336470528417,TATACONSUM,1173.9
0.014527145039569473,KOTAKBANK,2098.7
0.014527710108749594,POWERGRID,277.2
0.014679722096776624,EICHERMOT,7125.5
0.014702021741090414,JSWSTEEL,1170.0
0.014707086467750437,BAJAJ-AUTO,8979.5
0.015321885396184462,ONGC,248.05
0.015688257667174656,TECHM,1456.0
0.01574747640828357,BAJAJFINSV,2095.6
0.015985513459367686,HEROMOTOCO,5999.5
0.016143234769062473,INFY,1536.5
0.016295318195426414,WIPRO,246.26
0.016321079314876422,HINDALCO,799.8
0.016359774611933657,HCLTECH,1645.4
0.01696770320814675,BAJFINANCE,1028.6
0.0171061845267347,TATASTEEL,172.46
0.017329021120155955,M&M,3716.7
0.017334787812583595,ADANIPORTS,1491.1
0.01854637979053417,BEL,423.0
0.01911183981650273,JIOFIN,308.35
0.021419448649360205,ADANIENT,2446.1
0.024510095787546978,TRENT,4388.9
0.025360661564449914,INDUSINDBK,829.4
0.031690462681380246,TATAMOTORS,359.8
0.03367962385625858,HDFCBANK,1008.85
0.04509768547693513,SHRIRAMFIN,826.6
