Ticker,Ticker,Factor,Selection Close
833,LTF,0.0032082306910871093,288.7
2663,ABCAPITAL,0.0030679468015919376,325.65
2523,AUBANK,0.0025325602191291017,915.35
983,MUTHOOTFIN,0.0024264780584018664,3636.0
940,MFSL,0.002129399805997871,1661.5
5839,CANBK,0.0020723048740524056,145.77
4083,NYKAA,0.0020269856106195326,268.52
2242,BEL,0.002024490831617222,416.35
658,INDIANB,0.00202380123642479,851.8
4097,PAYTM,0.0019727201908082467,1265.8
1399,SOLARINDS,0.0017740402737813424,13758.0
488,GMRAIRPORT,0.0016541849090393021,104.05
567,HEROMOTOCO,0.001651962229633762,6002.5
481,GLENMARK,0.0015644653004337926,1844.2
296,CUMMINSIND,0.0015215354473177918,4333.8
5766,BHARTIHEXA,0.001448800820166641,1759.3
5866,BDL,0.0014289736505344746,1512.7
584,HINDPETRO,0.0014087999899800284,471.9
215,BPCL,0.0013372065348545496,364.55
2151,BSE,0.0013349922478207458,2858.3
970,MRF,0.0012778914199076505,152435.0
6260,WAAREEENER,0.0012401135105169915,3185.7
966,MOTILALOFS,0.0012274947926608144,947.8
3699,EICHERMOT,0.0012234447609060857,7134.5
162,BANKINDIA,0.001222474614148932,145.46
1577,TVSMOTOR,0.001208359386344232,3441.9
3052,IOC,0.001142462536539349,167.35
190,BHEL,0.0010905847893201372,282.5
426,FEDERALBNK,0.0010820942137208655,245.06
214,BOSCHLTD,0.0010461256424078194,36500.0
2711,SBILIFE,0.0010284041613349204,2022.5
1311,SBIN,0.0010028840653377481,972.6
6416,VMM,0.0009986199066314649,130.92
5221,HAL,0.0009821222398446914,4595.0
189,BHARTIARTL,0.000981754040910164,2162.7
1507,TATACOMM,0.0009418342116301078,1920.9
160,BANKBARODA,0.0009405180804007277,284.15
111,ASIANPAINT,0.0009305686323363103,2876.6
6246,HYUNDAI,0.0009123958829940196,2335.9
21,ADANIENSOL,0.0009097854958257743,974.8
917,MARUTI,0.0009046066932999056,15977.0
877,M&M,0.0008514316386421309,3749.6
19,ADANIPORTS,0.0008184768815183206,1479.8
2988,HDFCAMC,0.0007917201500843229,5393.5
3935,ETERNAL,0.0007846140908671086,301.95
6499,SHRIRAMFIN,0.0007747119169185727,823.3
3150,POLYCAB,0.0007457944546987015,7521.0
1180,PRESTIGE,0.0007106849129951971,1688.5
3068,BRITANNIA,0.0007036434990891596,5813.0
54,ALKEM,0.0006846237396831051,5700.0
1551,TITAN,0.0006409113171492655,3904.2
85,APOLLOTYRE,0.0006239457092433557,512.4
661,INDIGO,0.0006178951155435054,5843.5
109,ASHOKLEY,0.000617447088266885,144.69
5523,COCHINSHIP,0.0006007619938822343,1697.3
1152,PNB,0.0005943158329287555,122.37
2772,HDFCLIFE,0.0005667822178377795,764.0
1557,TORNTPHARM,0.0005611099234839545,3686.5
1244,RELIANCE,0.0005294661842779844,1546.6
915,MARICO,0.0004913692417076005,739.9
184,BHARATFORG,0.00048454105737169486,1410.2
135,AXISBANK,0.00047592144722797267,1275.8
6458,MAZDOCK,0.00046462226919152176,2745.2
1596,UNIONBANK,0.00045366674796557547,150.89
878,M&MFIN,0.00042007327845443245,342.55
3697,MAXHEALTH,0.0003857112709796666,1181.1
5140,JIOFIN,0.0003826108102407671,303.55
680,INDUSTOWER,0.00036184667401582956,397.0
84,APOLLOHOSP,0.0003503239847735553,7391.0
1000,NATIONALUM,0.000348414902979142,250.68
867,LT,0.00033991118139976167,4024.9
1509,TATACONSUM,0.0003038522924796174,1183.1
197,BIOCON,0.00029347272773761683,396.85
6767,BAJFINANCE,0.0002777890291485082,1004.1
5511,NESTLEIND,0.00027649067596167563,1280.7
403,ESCORTS,0.0002628077464536544,3617.5
2682,ICICIGI,0.00021590584297434805,2004.1
965,MOTHERSON,0.0002060357376793729,109.8
588,HINDUNILVR,0.00019172409164098982,2433.7
65,AMBUJACEM,0.00016985411746899296,547.55
2253,DMART,0.00015670169711498323,4038.0
4312,LICI,0.00014041257286898448,902.4
577,HINDALCO,8.16535915417508e-05,777.7
1604,UPL,7.511338218133164e-05,750.85
3778,APLAPOLLO,7.332595346186204e-05,1727.8
4403,TATASTEEL,5.1618755863086334e-05,168.0
3176,CHOLAFIN,3.920510351144188e-05,1659.7
2443,HUDCO,3.3268754200887e-05,230.02
1287,SAIL,1.7816719986580047e-05,134.08
494,GODREJCP,3.011407033601081e-06,1125.2
342,DIVISLAB,-2.7029948077870796e-06,6373.0
617,ICICIBANK,-2.3315256652996262e-05,1369.5
1142,PIIND,-3.199304921771293e-05,3427.4
868,LTIM,-3.237303824734955e-05,5926.0
2086,JSWSTEEL,-3.593676555151441e-05,1140.3
1468,SUNPHARMA,-6.014171050328402e-05,1779.7
2730,GRASIM,-6.105009550568506e-05,2734.8
735,JINDALSTEL,-9.617417187067294e-05,1038.6
1654,VOLTAS,-9.93707218640245e-05,1395.8
3536,ADANIGREEN,-0.00010699651242373934,1030.5
1070,OIL,-0.00017334415230297,425.05
2225,CGPOWER,-0.00018015280807346756,710.2
2947,UNITDSPR,-0.00018403195708852402,1427.1
6258,DRREDDY,-0.0002505511909527643,1243.9
706,ITC,-0.00025504989394860105,407.85
1591,ULTRACEMCO,-0.0002556680216142198,11729.0
6756,COFORGE,-0.00026104998653851295,1797.5
4474,BAJAJFINSV,-0.00027082386152205845,2052.4
1140,PHOENIXLTD,-0.0003004047013286641,1698.0
1622,VEDL,-0.000314840703407296,496.4
618,ICICIPRULI,-0.00031613754063492493,610.9
812,KOTAKBANK,-0.0003292665877771271,2087.8
301,DABUR,-0.000330004440356376,515.65
1163,POWERGRID,-0.00033885964528494137,277.6
4091,POLICYBZR,-0.0003574425437209161,1810.8
445,GAIL,-0.0003798097255130502,182.99
274,COALINDIA,-0.00038195619964061825,378.2
127,AUROPHARMA,-0.0003918990790787041,1205.9
3641,TIINDIA,-0.00040451195286100687,2884.4
872,LUPIN,-0.0004066803665716607,2029.4
1079,ONGC,-0.00046364102800318526,246.95
6304,SWIGGY,-0.0004695324271768689,385.45
5730,PERSISTENT,-0.00048244247498294493,6296.5
18,ADANIENT,-0.00048750388944615185,2422.3
230,ZYDUSLIFE,-0.0004980528972707776,924.3
3367,SBICARD,-0.0005039424870347145,878.05
4930,MANKIND,-0.0005160213285354242,2242.1
2871,BANDHANBNK,-0.0005204320858528423,149.11
1514,TATAPOWER,-0.0005227669220547103,387.0
271,CIPLA,-0.000549331820823119,1511.8
3535,ATGL,-0.0005759313714740026,608.0
589,HINDZINC,-0.0005767293150136398,458.3
1425,SRF,-0.0005897025390567429,2838.4
116,ASTRAL,-0.0005929865926179958,1452.6
1059,NTPC,-0.0005969213195021403,326.65
141,BAJAJ-AUTO,-0.0006235038076089829,8892.0
968,MPHASIS,-0.0006476047129985935,2747.1
15,ACC,-0.0006616768579180296,1830.1
3839,DIXON,-0.0006963263573511737,14965.0
3853,KALYANKJIL,-0.0007116821323597962,496.45
6143,PREMIERENE,-0.0007327780343108699,989.2
417,EXIDEIND,-0.0007526107032815952,375.35
1033,NHPC,-0.0007573973440705452,78.82
2761,IGL,-0.0007695536839237082,201.4
6339,NTPCGREEN,-0.0008640456035423795,97.13
343,DLF,-0.0009234472617577688,725.35
1558,TORNTPOWER,-0.0009368052937572584,1291.4
1066,OBEROIRLTY,-0.0009400591320015586,1655.4
550,HAVELLS,-0.000942352434311031,1441.1
1358,SHREECEM,-0.0009532165525332988,26480.0
3917,SONACOMS,-0.0009720246422196688,503.15
757,JSWENERGY,-0.0009846240251134286,484.55
556,HCLTECH,-0.0010342765325316128,1608.0
852,LICHSGFIN,-0.001035029089633579,545.9
146,BAJAJHLDNG,-0.0010663569872312764,11641.0
1100,PAGEIND,-0.0011019853556320817,38885.0
655,INDHOTEL,-0.0011408559057974057,733.2
10,ABB,-0.0011436134730177347,5092.0
276,COLPAL,-0.0011551969648990923,2180.6
496,GODREJPROP,-0.0011857213812924907,2090.9
6178,BAJAJHFL,-0.001200245937148204,105.53
674,INDUSINDBK,-0.001225775343809307,846.55
4070,IRCTC,-0.0012526667757460593,690.4
1069,OFSS,-0.0012916030970032532,8169.5
1475,SUPREMEIND,-0.0013013086483417047,3475.3
1130,PETRONET,-0.0013470976024507904,275.15
3795,IRFC,-0.0013554843183033315,119.09
1525,TECHM,-0.001371617033309114,1461.5
6169,VBL,-0.0014044135768853721,447.65
1131,PFC,-0.0014121816545994263,369.7
3871,LODHA,-0.0014559875312831053,1176.8
4284,JUBLFOOD,-0.0014894524695379008,589.05
6726,NAUKRI,-0.0015092797261943584,1340.4
1521,TCS,-0.0015127087435234318,3150.6
3050,INFY,-0.0016044711795566644,1545.0
5394,TATATECH,-0.0016222319478583155,670.45
1508,TATAELXSI,-0.0016316384076660966,5320.5
1388,SJVN,-0.0016963848342437598,81.03
3593,KPITTECH,-0.001699539287428943,1168.9
1561,TRENT,-0.0018164176349098346,4359.1
1677,WIPRO,-0.0018226346005238766,244.49
1229,RECLTD,-0.001904275667459363,358.2
3146,RVNL,-0.002151029874406293,314.0
5387,IREDA,-0.0023710702831048047,144.41
2956,CONCOR,-0.002452046394970174,511.2
3254,HDFCBANK,-0.002845608477546029,998.05
1141,PIDILITIND,-0.0028627126551963454,1472.1
1376,SIEMENS,-0.0032614132452092317,3173.5
1512,TATAMOTORS,-0.0038135315479007393,362.25
6887,ADANIPOWER,-0.0038744963474506185,149.12
3342,PATANJALI,-0.004531117505305406,579.3
12,ABFRL,-0.005453425135262559,76.71
