Factor,Ticker,Close
0.8135611093535802,NETWEB,3439.6
0.7649164677804295,MUTHOOTFIN,3697.5
0.6770899076252225,LTF,292.3
0.6769022962629446,HBLENGINE,931.1
0.6588521972943452,LAURUSLABS,987.1
0.5714671953857248,SYRMA,871.85
0.5670816044260025,CHENNPETRO,1076.35
0.5328413644805003,RBLBANK,313.65
0.5267926281554902,MCX,9858.5
0.49694915254237293,ANANDRATHI,2870.4
0.48600828635468313,CUMMINSIND,4375.7
0.48331512145919137,INDIANB,882.35
0.4771344897499439,ABCAPITAL,327.85
0.47668256491785904,NEULANDLAB,16719.0
0.4757471264367817,PAYTM,1283.9
0.41014653027370757,GMDCLTD,510.05
0.4036177400021794,NATIONALUM,257.62
0.3987928130263898,NAVINFLUOR,5979.0
0.3838877502758947,USHAMART,438.9
0.380327868852459,RADICO,3368.0
0.3764421287681428,CANBK,147.94
0.3762214983713356,HEROMOTOCO,5999.5
0.3707693249280862,POWERINDIA,22397.0
0.368858083996706,ASAHIINDIA,997.35
0.3664664605137964,ECLERX,4595.7
0.3615096513972919,KIRLOSENG,1181.45
0.3533190578158459,CUB,265.44
0.35317460317460303,ETERNAL,306.9
0.3512670565302145,M&MFIN,346.6
0.3509819437450544,GLENMARK,1878.0
0.341955457904724,NYKAA,268.74
0.34160344474061916,HINDCOPPER,327.15
0.3208133295679185,FORTIS,935.4
0.3153526970954357,AUBANK,919.3
0.3128512206356518,EICHERMOT,7125.5
0.3079231692677071,IIFL,544.75
0.2855702159845365,POLYCAB,7648.5
0.28415091451748675,TBOTEK,1678.0
0.2813425468904245,UNOMINDA,1298.0
0.27430611913650393,SAMMAANCAP,157.02
0.2721197971177844,MARUTI,15801.0
0.2608398558827184,CCL,1014.85
0.2592276873241838,BANKINDIA,147.72
0.2555459521751656,TVSMOTOR,3486.4
0.2469041430973857,INDIACEM,407.8
0.2457023269719468,GPIL,250.0
0.24394281414597446,SHRIRAMFIN,826.6
0.2416425506436484,SCI,248.85
0.23712486105965186,HYUNDAI,2337.3
0.23707195848408427,CRAFTSMAN,6770.0
0.23558660624370592,SBIN,981.55
