Factor,Ticker,Close
0.012283588308864878,ASIANPAINT,2912.8
0.012362422251712763,SBICARD,743.6
0.012729552472345232,NESTLEIND,2541.4
0.012838030973150031,HINDUNILVR,2717.05
0.01296347276129059,SUNPHARMA,1619.45
0.01302283226227164,INFY,1833.95
0.013063542344311306,LTIM,5665.15
0.013151617173797682,BRITANNIA,5829.5
0.013578734245560648,DRREDDY,6820.15
0.01359323940762793,TATAELXSI,6938.05
0.013685579947216963,ITC,494.05
0.013865709645138202,TCS,4306.25
0.013972683873286372,HDFCBANK,1604.05
0.014009910745237634,HCLTECH,1583.7
0.01413619441583372,ICICIBANK,1223.0
0.014318860800328714,BAJAJFINSV,1579.25
0.014371154622520681,PIDILITIND,3108.9
0.014381145932896945,APOLLOHOSP,6422.6
0.014406353901897007,PIIND,4008.15
0.014425583004513225,SBILIFE,1632.95
0.0144413835553003,SYNGENE,745.75
0.014529066943473945,DABUR,634.15
0.014669191290962258,MRF,137272.65
0.014688149727019753,HDFCLIFE,672.8
0.014704188501792354,DIVISLAB,4551.6
0.014948155823935817,RELIANCE,2991.4
0.015012567454772282,TORNTPHARM,3145.9
0.01504346890197089,BAJAJ-AUTO,9260.2
0.01521256402649982,BHARTIARTL,1455.2
0.015238477317185674,EICHERMOT,4915.35
0.015507234956578398,BERGEPAINT,529.95
0.015588178086301354,MARUTI,12487.25
0.015596601937360254,COLPAL,3141.55
0.01569298014856368,SHREECEM,27552.0
0.015726881390558885,TECHM,1533.3
0.01575898762191897,CIPLA,1503.5
0.015875469066849168,ULTRACEMCO,11453.4
0.01614758008286803,ICICIGI,1909.65
0.01616169720796319,GRASIM,2806.9
0.016196658281882718,SRF,2367.65
0.016220560676295407,TATACONSUM,1231.25
0.016252206258256317,PAGEIND,41004.1
0.01631144813287631,TITAN,3478.4
0.016384346562803298,BAJAJHLDNG,9501.5
0.01641888824812872,UNITDSPR,1382.85
0.01645037796466181,IDFCFIRSTB,75.66
0.01649835494234139,ESCORTS,4145.8
0.01651774737997536,TATATECH,997.25
0.01657456440281299,HAVELLS,1791.75
0.016753281535033727,LTTS,5169.95
0.016890735458869283,MARICO,657.95
0.01691957149427544,AXISBANK,1239.25
0.01693154496633968,HEROMOTOCO,5417.75
0.017010348787389617,BOSCHLTD,34116.4
0.0171781606011618,LUPIN,1815.65
0.017212141308045676,AUBANK,659.55
0.017300313077076288,KOTAKBANK,1746.2
0.017318114236809498,TVSMOTOR,2449.55
0.017617647533771947,TATACOMM,1848.5
0.017724606475869393,BAJFINANCE,6607.15
0.01776602533050196,TATAMOTORS,1027.7
0.01779301248237632,FEDERALBNK,201.23
0.017875808449438296,INDUSINDBK,1396.65
0.01792400171987967,DMART,5158.45
0.018096915255686616,M&MFIN,298.7
0.018119430865310426,WIPRO,500.1
0.018205148443093472,JUBLFOOD,582.25
0.018213969711775673,JSWSTEEL,881.35
0.0182279090267016,LALPATHLAB,3031.3
0.018282050467941027,NYKAA,184.77
0.018342970139206105,MPHASIS,2869.85
0.01837598776451067,TATAMTRDVR,702.15
0.01843179887927622,ALKEM,5193.15
0.01859111130357241,ICICIPRULI,694.25
0.018623473143612804,ZYDUSLIFE,1179.45
0.018656258049646133,DEEPAKNTR,2899.6
0.018742984240093644,VBL,1612.0
0.018790003980064765,GODREJCP,1459.05
0.018864476409368416,POLYCAB,6322.25
0.018867222940576113,MANKIND,2104.4
0.019127877498586483,DALBHARAT,1771.45
0.019305971128673355,MFSL,1094.0
0.019427513908309383,IPCALAB,1236.95
0.01950383794802026,FORTIS,483.05
0.019531571145603208,APOLLOTYRE,539.25
0.01970231837048655,AUROPHARMA,1353.7
0.01971372024683124,LAURUSLABS,434.55
0.01980392867662631,SUNTV,807.1
0.02022024168627076,NAUKRI,6947.35
0.020281466325987606,ASTRAL,2199.55
0.020373302862597482,LT,3519.45
0.02053076400949901,INDIGO,4375.8
0.020727259125928287,IGL,548.8
0.020766744181444113,GLAND,2019.6
0.020880346300832863,POONAWALLA,380.55
0.020993959561904568,BALKRISIND,3136.45
0.021001664416642255,MOTHERSON,189.88
0.02123917589963988,GUJGASLTD,648.75
0.021323604241082764,JINDALSTEL,972.45
0.021350377632354766,TATASTEEL,160.31
0.021351716245224233,INDHOTEL,633.4
0.02144369594960912,M&M,2805.5
0.021575182052937625,SBIN,852.0
0.021678759538118868,HINDALCO,651.6
0.02172743062156106,APLAPOLLO,1487.6
0.02179126247205733,CHOLAFIN,1388.9
0.02187268663376391,VOLTAS,1499.25
0.021964784664426674,OBEROIRLTY,1742.85
0.021978546786924378,COFORGE,6334.1
0.022125790177464622,UPL,537.05
0.02216207433332667,LTF,174.75
0.02224745484030415,DLF,819.4
0.022396924243160747,SHRIRAMFIN,2724.25
0.022448629631489716,ASHOKLEY,232.5
0.022467022806368916,IRCTC,974.2
0.022931188886421285,ZOMATO,223.49
0.023016555498456097,SONACOMS,687.45
0.02301868704577521,PEL,932.0
0.023149842678723696,ACC,2619.35
0.02346994734142904,KPITTECH,1853.85
0.023475692497296405,POWERGRID,337.15
0.023544335174592274,HDFCAMC,4059.8
0.023739108737132437,NTPC,392.6
0.023758565830667554,BANDHANBNK,188.1
0.02375978087276663,TIINDIA,3955.4
0.02380192399714134,SIEMENS,6771.1
0.02394660294898248,CUMMINSIND,3541.35
0.02400797628116524,OFSS,11108.4
0.024091818404124866,COALINDIA,493.8
0.02415417703254943,TATAPOWER,419.95
0.024225079664114104,CGPOWER,697.1
0.024449052352257042,AMBUJACEM,682.4
0.024472050117330633,DELHIVERY,382.7
