,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,14.07534406769333,17.930064395686323,0.3989016973859961,-34.33810910925267,-0.8118058814939849,9.628931626414296,0.04008958899259027,0.05738274060049443
