,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.12597328626035642,0.18372297330132123,-1.3055074439937862,10.646385491553993,0.04392880303862751,0.06097594892370338,0.31288563843382944,-0.38222051695651843
