,Ticker,Buy Date,Sell Date,Weight,Buy Price,Sell Price,Returns
0,ABGSHIP,2013-04-02,2013-07-01,0.13698630136986298,325.55,294.0,-0.013275742000366084
1,KANSAINER,2013-04-02,2013-07-01,0.1287671232876712,117.75,117.5,-0.0002733909199313614
2,KAJARIACER,2013-04-02,2013-07-01,0.12054794520547944,94.75,115.275,0.02611342032023711
3,LINDEINDIA,2013-04-02,2013-07-01,0.11232876712328767,277.0,264.0,-0.005271747193511696
4,EICHERMOT,2013-04-02,2013-07-01,0.10410958904109589,253.0,336.2,0.034236829281498724
5,AUTOAXLES,2013-04-02,2013-07-01,0.09589041095890412,297.0,219.95,-0.02487662008209954
6,PHOENIXLTD,2013-04-02,2013-07-01,0.07945205479452057,253.9,250.0,-0.0012204136025940554
7,GUJALKALI,2013-04-02,2013-07-01,0.0712328767123288,189.35,176.2,-0.004946988797291387
8,CYIENT,2013-04-02,2013-07-01,0.06301369863013702,168.15,175.3,0.0026794406494527506
9,ONELIFECAP,2013-07-02,2013-09-30,0.13698630136986298,190.0,280.05,0.0649242970439798
10,CYIENT,2013-07-02,2013-09-30,0.1287671232876712,176.15,201.0,0.018165557841036777
11,BRFL,2013-07-02,2013-09-30,0.11232876712328767,214.0,207.0,-0.0036743054666495967
12,TORNTPHARM,2013-07-02,2013-09-30,0.10410958904109589,407.625,437.0,0.007502530948990351
13,FLEXITUFF,2013-07-02,2013-09-30,0.09589041095890412,223.0,221.0,-0.0008600036857300818
14,AIAENG,2013-07-02,2013-09-30,0.08767123287671234,322.0,320.1,-0.0005173147281545077
15,GLAXO,2013-07-02,2013-09-30,0.07945205479452057,1225.025,1216.5,-0.0005529101586688395
16,MANDHANA,2013-07-02,2013-09-30,0.0712328767123288,237.0,234.5,-0.000751401653083637
17,JKIL,2013-07-02,2013-09-30,0.06301369863013702,82.35,74.975,-0.0056433033077991565
18,RADICO,2013-10-01,2013-12-30,0.13698630136986298,136.05,146.3,0.010320540897031204
19,BRFL,2013-10-01,2013-12-30,0.1287671232876712,205.0,182.0,-0.01444704310056799
20,TDPOWERSYS,2013-10-01,2013-12-30,0.11232876712328767,205.0,240.0,0.01917808219178082
21,GITANJALI,2013-10-01,2013-12-30,0.10410958904109589,55.85,76.9,0.03923915576213194
22,INFINITE,2013-10-01,2013-12-30,0.09589041095890412,107.9,132.95,0.0222618609316084
23,GRAPHITE,2013-10-01,2013-12-30,0.08767123287671234,74.95,80.0,0.005907134436656398
24,SHRIRAMCIT,2013-10-01,2013-12-30,0.07945205479452057,1050.0,1056.0,0.0004540117416829747
25,ABGSHIP,2013-10-01,2013-12-30,0.0712328767123288,338.2,267.0,-0.014996395097332374
26,RNAVAL,2013-10-01,2013-12-30,0.06301369863013702,51.9,44.5,-0.008984612136088898
