,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,11.446955500237067,21.95985350697714,0.21674177946165638,-67.34327188559304,0.20775207233333134,10.750015340543927,0.04128185872695281,0.06462619835031001
