,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,31.530124946712125,24.285044259994482,0.9678111721029601,-32.26633809785926,-0.43916960503645885,5.298281401039923,0.05202926414773226,0.07456472979223532
