,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,18.264284503740935,14.612131804237679,0.7617713732420646,-30.06889545636299,-0.7497440874056308,6.752307255762485,0.03274366883888063,0.04645743845019868
