,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,11.40112757037086,17.099736452600773,0.27206410508109263,-31.775059840466056,-0.12967216134752674,9.064088562318487,0.03456199631946032,0.050317510439549136
