,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,23.85156693505659,24.356585119374515,0.674907168288502,-44.81214639965741,-0.698182401168323,6.580742242693944,0.05525242497388355,0.08039842021263247
