,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.12433165825975045,0.15581534416851234,-0.4637975587826276,3.9405615347689267,0.03533430157291493,0.048972469029092094,0.3592602771301793,-0.19699269772243186
