,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,10.286554922261871,16.186575159194295,0.22829719777259486,-34.46598583175975,-0.7580712316970765,6.580107078808197,0.03804561636523949,0.05330895150528745
