,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,10.197058907458256,17.711478374506694,0.19816122273622214,-34.57326696612847,-0.8531227998401664,10.927734540081707,0.039847651204327816,0.05629864192669102
