,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,16.290656532380375,14.517370105878557,0.6352587789508224,-26.894300450561648,-0.835212244444628,8.505954749188554,0.032225468586987785,0.04544077163348567
