,Ticker,Buy Date,Sell Date,Weight,Buy Price,Sell Price,Returns
0,DBSTOCKBRO,2013-10-01,2014-06-27,0.03333333333333333,97.85,68.0,-0.010168625447112925
1,TATASTLBSL,2013-10-01,2014-06-27,0.03333333333333333,476.5,393.05,-0.005837705491430569
2,NESTLEIND,2013-10-01,2014-06-27,0.03333333333333333,5148.0,4950.1,-0.0012814037814037789
3,CAIRN,2013-10-01,2014-06-27,0.03333333333333333,319.3,365.5,0.004823050422799873
4,BAYERCROP,2013-10-01,2014-06-27,0.03333333333333333,1545.0,1874.8,0.007115426105717367
5,WABAG,2013-10-01,2014-06-27,0.03333333333333333,232.525,610.0,0.05411246102569617
6,SOLARINDS,2013-10-01,2014-06-27,0.03333333333333333,187.59,416.0,0.04058674058674058
7,MFSL,2013-10-01,2014-06-27,0.03333333333333333,190.25,290.0,0.017477003942181338
8,BAJAJCORP,2013-10-01,2014-06-27,0.03333333333333333,263.0,234.0,-0.0036755386565272496
9,TATAMTRDVR,2013-10-01,2014-06-27,0.03333333333333333,164.95,285.65,0.024391229665555215
10,DISHTV,2013-10-01,2014-06-27,0.03333333333333333,50.8,58.1,0.0047900262467191635
11,JYOTHYLAB,2013-10-01,2014-06-27,0.03333333333333333,85.175,88.525,0.0013110263183641556
12,CEATLTD,2013-10-01,2014-06-27,0.03333333333333333,122.95,686.0,0.1526501287786363
13,NATCOPHARM,2013-10-01,2014-06-27,0.03333333333333333,124.0,201.8,0.020913978494623658
14,INOXLEISUR,2013-10-01,2014-06-27,0.03333333333333333,79.0,154.05,0.03166666666666667
15,HEXAWARE,2013-10-01,2014-06-27,0.03333333333333333,128.3,148.6,0.0052740971680956044
16,TI,2013-10-01,2014-06-27,0.03333333333333333,56.3,57.05,0.00044404973357015993
17,MAHINDCIE,2013-10-01,2014-06-27,0.03333333333333333,66.95,146.0,0.03935772964899178
18,GEOMETRIC,2013-10-01,2014-06-27,0.03333333333333333,81.0,132.4,0.0211522633744856
19,GMBREW,2013-10-01,2014-06-27,0.03333333333333333,81.6,126.95,0.018525326797385624
20,SHRENUJ,2013-10-01,2014-06-27,0.03333333333333333,104.0,125.65,0.006939102564102567
21,DISHMAN,2013-10-01,2014-06-27,0.03333333333333333,52.95,137.2,0.05303745672017625
22,RSSOFTWARE,2013-10-01,2014-06-27,0.03333333333333333,135.55,243.5,0.02654616992499692
23,GTOFFSHORE,2013-10-01,2014-06-27,0.03333333333333333,52.3,120.45,0.04343530911408541
24,APLLTD,2013-10-01,2014-06-27,0.03333333333333333,138.1,273.2,0.032609220371711316
25,JETAIRWAYS,2013-10-01,2014-06-27,0.03333333333333333,365.35,253.1,-0.010241321107613706
26,MCX,2013-10-01,2014-06-27,0.03333333333333333,364.0,614.8,0.02296703296703296
27,NDTV,2013-10-01,2014-06-27,0.03333333333333333,80.0,81.5,0.000625
28,FEL,2013-10-01,2014-06-27,0.03333333333333333,71.7,128.55,0.026429567642956765
29,AJANTPHARM,2013-10-01,2014-06-27,0.03333333333333333,292.28000000000003,611.12,0.036362392226631984
30,TATASTLBSL,2014-06-30,2015-03-24,0.03333333333333333,393.0,75.05,-0.02696776929601357
31,RAINBOWPAP,2014-06-30,2015-03-24,0.03333333333333333,82.5,73.9,-0.003474747474747472
32,CAIRN,2014-06-30,2015-03-24,0.03333333333333333,362.8,217.05,-0.013391216464535097
33,NESTLEIND,2014-06-30,2015-03-24,0.03333333333333333,4930.0,7185.0,0.015246788370520624
34,ABBOTINDIA,2014-06-30,2015-03-24,0.03333333333333333,2121.15,3716.0,0.02506266254940323
35,BAYERCROP,2014-06-30,2015-03-24,0.03333333333333333,1825.55,3419.9,0.029111774533702173
36,TIDEWATER,2014-06-30,2015-03-24,0.03333333333333333,11250.0,12666.0,0.004195555555555556
37,REPCOHOME,2014-06-30,2015-03-24,0.03333333333333333,461.5,640.05,0.01289635247381726
38,GICHSGFIN,2014-06-30,2015-03-24,0.03333333333333333,176.6,215.2,0.007285768214420535
39,TATAMTRDVR,2014-06-30,2015-03-24,0.03333333333333333,298.2,320.05,0.002442432372009839
40,BAJAJCORP,2014-06-30,2015-03-24,0.03333333333333333,237.4,455.5,0.03062342038753159
41,HINDUJAVEN,2014-06-30,2015-03-24,0.03333333333333333,299.0,376.0,0.00858416945373467
42,SBBJ,2014-06-30,2015-03-24,0.03333333333333333,528.5,612.0,0.005266477451907915
43,HIKAL,2014-06-30,2015-03-24,0.03333333333333333,589.2,124.6,-0.026284227200724142
44,AMRUTANJAN,2014-06-30,2015-03-24,0.03333333333333333,173.5,470.9,0.05713736791546589
45,TIMKEN,2014-06-30,2015-03-24,0.03333333333333333,271.0,563.0,0.035916359163591635
46,DISHTV,2014-06-30,2015-03-24,0.03333333333333333,59.9,78.0,0.010072342793544797
47,SHILPAMED,2014-06-30,2015-03-24,0.03333333333333333,427.0,961.75,0.041744730679156905
48,PSB,2014-06-30,2015-03-24,0.03333333333333333,70.75,46.75,-0.011307420494699648
49,SURYAROSNI,2014-06-30,2015-03-24,0.03333333333333333,101.45,108.6,0.0023492689337933272
50,TI,2014-06-30,2015-03-24,0.03333333333333333,56.5,21.05,-0.020914454277286134
51,JAYSREETEA,2014-06-30,2015-03-24,0.03333333333333333,106.95,73.95,-0.010285179990649837
52,IPAPPM,2014-06-30,2015-03-24,0.03333333333333333,249.8,326.6,0.01024819855884708
