,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.04080967138242042,0.1844391697968365,-1.0763723455386989,11.464666093644894,0.0437781843166215,0.0611943528364242,-0.1221224108258765,-0.34338109109252685
