,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,-0.03297775562898875,0.3012419895974291,-1.1375100637758253,14.923946686030813,0.07075297572395907,0.10105348670677022,-0.3051976636348959,-0.6314520032258145
