,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.018162269984446144,0.24424482334363817,-1.0147744844273383,12.940711339774333,0.05698399899911017,0.08000750432893387,-0.17947235312894422,-0.43723020581041516
