,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.08938236256088561,0.1663785574764177,-0.22656219082320064,6.953916639796605,0.03558060251044812,0.04998976894636219,0.13916549970856862,-0.29025031734150714
