,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.06038407648801547,0.24059089151331148,-1.1001115227223028,8.952406548156604,0.05872611833040177,0.08257412276502671,-0.017182157314971778,-0.5209715116108329
