,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.046169079322177176,0.20445756740001134,-0.8426019329920921,8.537497201277766,0.04850514343340585,0.06910994375150169,-0.08554053750490274,-0.4497185863705309
