,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.05535539817539181,0.2037782886068651,-0.9755942763799246,9.272442384486467,0.04869228888256003,0.06971436116546477,-0.0434370623483924,-0.3947569652039982
