,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.038094611415324886,0.2677697251397368,-0.0801956979524499,7.63795996820979,0.056918818852511696,0.08694484902742507,-0.09373341883605159,-0.4469547891785182
