,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.025010686012657102,0.1932263705910625,-0.958776016057967,10.13055796906454,0.04612622664586519,0.06210385231696865,-0.1934600788216536,-0.4522490310062877
