,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.040501582111658774,0.18377212708354562,-1.0354615205097655,11.736917388137359,0.04322994320936841,0.06133772085984021,-0.12414108380750409,-0.3426567947663256
