,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.0637682817762566,0.1765221813462072,-1.2936706710400951,10.716407542849748,0.04309907306633965,0.05941232260403224,-0.005293488811696939,-0.30360462276783495
