,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,-0.002059630673104551,0.2799638527752498,-0.8629188485274876,8.54720741265209,0.06762871065241227,0.0942131465500934,-0.22452783170765078,-0.5987391363779764
