,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,-0.014158945689749625,0.2422080086412653,-1.6882496111687975,15.752121526577127,0.06049302275447389,0.08053214780450897,-0.3064525407766851,-0.5338535325836719
