,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.07286541831034321,0.21288910674005015,-1.0703464048449107,13.115306074570812,0.04897806305008014,0.06671360338538587,0.03574896223801968,-0.44621585592958724
