,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.015567705992968195,0.20753622264857904,-0.7572579962119841,7.784232024984849,0.049629771420344436,0.07115491046783626,-0.22291898816323888,-0.3855879540659441
