,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.08567828357357055,0.19164064971534212,0.07992926239013227,7.267230343197718,0.038798796577740324,0.05289524299562664,0.1026172529734116,-0.29865955723608345
