,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,12.407494573685929,17.47308908138643,0.3204831850957075,-38.18623418341362,-1.246988907663021,9.219421632609885,0.04207508411001721,0.05773753897724522
