,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,5.65277188123281,17.4092218276584,-0.030831082116389245,-40.58492796207864,-0.7027716844693602,9.099355773587599,0.040691882647465004,0.05371707032620695
