,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.1856673877158561,0.2751039284716336,0.014133532292721638,6.6067933448297245,0.05574043677700734,0.08248754148679302,0.4114809213886768,-0.3683643712447542
