,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,13.628018519952567,17.477428067461446,0.38516242199109224,-38.390265819864226,-1.2048377265258035,11.150328340908715,0.0406961623008373,0.05661164085190086
