,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,10.268665994374992,17.76110607829777,0.2264834376145232,-35.554367824419906,-0.8589902314985997,9.40985568511892,0.04233024148854388,0.05692481513241874
