,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,10.439573167772487,16.199391857381045,0.2370985981617175,-34.46598583175975,-0.7707645070353645,6.620606955216382,0.03810366478129346,0.05330895150528745
