,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.11649464242538854,0.15381183095244824,-0.47904480916495695,4.085264427470368,0.035017392145638496,0.04911389808346619,0.314648005745437,-0.19864000055604628
