,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.06990315856315865,0.2603024848525686,-0.17851982020198187,6.291751556346557,0.056747262222294384,0.08245950551508871,0.018227639253278607,-0.4386535485294358
