,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,21.198022099849535,14.889036643548009,0.9357044575778476,-26.229471239463546,0.2283609325513849,8.800695555055412,0.026463697666329607,0.04166051139432953
