,Weight,Open_x,Open_y,Returns,Buy Date,Sell Date
1516,0.2,426.0,521.4,0.04478873239436618,367,546
190,0.2,116.66666666666667,163.66666666666666,0.08057142857142854,367,546
867,0.2,711.5,1116.6666666666667,0.1138908409463575,367,546
917,0.2,1759.0,2454.95,0.07913018760659464,367,546
1152,0.2,127.4,190.68,0.09934065934065935,367,546
1622,0.2,300.95,209.25,-0.06094035554078751,548,728
1311,0.2,270.005,309.5,0.029255013796040816,548,728
1152,0.2,201.0,224.25,0.023134328358208958,548,728
867,0.2,1163.3,996.7666666666668,-0.028631192870855873,548,728
1591,0.2,2645.0,2619.0,-0.001965973534971645,548,728
674,0.2,799.0,859.5,0.01514392991239049,730,910
812,0.2,622.1,679.0,0.018292878958366815,730,910
135,0.2,500.05,554.0,0.02157784221577842,730,910
1311,0.2,310.05,258.75,-0.03309143686502178,730,910
1152,0.2,219.4,131.7,-0.07994530537830448,730,910
141,0.2,2541.95,2483.0,-0.004638171482523246,912,1092
1244,0.2,500.5,500.3,-7.99200799200754e-05,912,1092
215,0.2,295.0,301.28333333333336,0.004259887005649736,912,1092
189,0.2,423.7,337.25,-0.04080717488789237,912,1092
917,0.2,4034.9,4598.4,0.027931299412624826,912,1092
445,0.2,103.86398326643676,106.52100175250156,0.005116342359504721,1094,1274
1516,0.2,256.4,309.75,0.041614664586583486,1094,1274
1244,0.2,507.5,470.25,-0.014679802955665025,1094,1274
1059,0.2,144.0,147.0,0.0041666666666666675,1094,1274
342,0.2,1171.0,1081.0,-0.015371477369769428,1094,1274
577,0.2,119.0,157.5,0.06470588235294118,1276,1456
3368,0.2,215.0,223.98000000000002,0.008353488372093041,1276,1456
1512,0.2,447.1,465.5,0.008230820845448435,1276,1456
867,0.2,990.8000000000001,890.4,-0.02026645135244249,1276,1456
1311,0.2,217.9,248.0,0.027627351996328587,1276,1456
1079,0.2,189.5,158.95,-0.03224274406332455,1458,1639
577,0.2,156.5,189.4,0.042044728434504804,1458,1639
445,0.2,119.98982418452144,133.8345864661654,0.023076560659599545,1458,1639
556,0.2,810.0,852.0,0.01037037037037037,1458,1639
1516,0.2,393.35,510.0,0.05931104614211261,1458,1639
613,0.2,1080.0,1198.9,0.022018518518518534,1640,1821
588,0.2,1095.0,1350.4,0.04664840182648403,1640,1821
3254,0.2,832.5,940.5,0.025945945945945948,1640,1821
917,0.2,7213.95,9741.0,0.0700600919052669,1640,1821
812,0.2,983.75,1009.9,0.005316391359593388,1640,1821
342,0.2,1087.85,1048.0,-0.007326377717516186,1822,2002
189,0.2,544.5,372.0,-0.06336088154269973,1822,2002
917,0.2,9694.0,8869.0,-0.017020837631524656,1822,2002
445,0.2,192.74436090225564,170.85,-0.022718548858981863,1822,2002
1525,0.2,494.5,692.95,0.08026289180990902,1822,2002
147,0.2,2337.0,2594.0,0.02199400941377835,2005,2184
812,0.2,1319.0,1230.0,-0.013495072024260804,2005,2184
1521,0.2,1865.0,1905.8,0.004375335120643427,2005,2184
877,0.2,892.65,782.9,-0.024589704811516275,2005,2184
144,0.2,5980.0,6360.75,0.012734113712374583,2005,2184
342,0.2,1465.0,1541.65,0.01046416382252561,2187,2366
1604,0.2,504.0,602.2666666666667,0.03899470899470899,2187,2366
588,0.2,1802.7,1769.0,-0.0037388361901592106,2187,2366
617,0.2,359.5,431.45,0.04002781641168289,2187,2366
867,0.2,1429.2,1545.5,0.016274839070808837,2187,2366
147,0.2,3569.85,4138.6,0.03186408392509492,2368,2548
144,0.2,8339.7,9281.75,0.02259193975802485,2368,2548
1551,0.2,1312.6,1206.1,-0.016227335060185893,2368,2548
1311,0.2,355.75,335.7,-0.01127196064652144,2368,2548
2711,0.2,695.5,1002.0,0.08813803019410496,2368,2548
189,0.2,455.3,575.8,0.052932132659784734,2551,2730
617,0.2,541.1,367.0,-0.0643503973387544,2551,2730
1244,0.2,1541.65,1773.4,0.0300651898939448,2551,2730
1512,0.2,175.9,102.35,-0.08362706083001707,2551,2730
3699,0.2,21990.0,17349.35,-0.04220691223283312,2551,2730
