,Weight,Open_x,Open_y,Returns,Buy Date,Sell Date
1516,0.2,426.0,396.0,-0.014084507042253521,367,456
556,0.2,630.0,705.0,0.023809523809523808,367,456
1677,0.2,207.78195488721806,205.6390977443609,-0.0020626017731138284,367,456
867,0.2,711.5,848.7333333333332,0.03857577887092993,367,456
1622,0.2,201.5,189.05,-0.012357320099255574,367,456
867,0.2,860.0,1116.6666666666667,0.059689922480620175,457,546
215,0.2,148.58333333333334,189.1,0.054537296690970245,457,546
190,0.2,130.0,163.66666666666666,0.05179487179487178,457,546
135,0.2,291.6,386.4,0.0650205761316872,457,546
1152,0.2,148.57,190.68,0.056687083529649344,457,546
1622,0.2,300.95,274.5,-0.017577670709420165,548,637
1152,0.2,201.0,179.6,-0.021293532338308465,548,637
215,0.2,198.95000000000002,211.88333333333333,0.013001591689704257,548,637
1311,0.2,270.005,245.1,-0.018447806522101446,548,637
867,0.2,1163.3,983.9,-0.030843290638700248,548,637
271,0.2,626.8,623.25,-0.001132737715379692,639,728
917,0.2,3048.0,3335.05,0.018835301837270352,639,728
872,0.2,1389.0,1424.9,0.0051691864650828066,639,728
215,0.2,220.01666666666665,214.5,-0.005014771608211486,639,728
1525,0.2,494.01000000000005,512.4,0.007445193417137276,639,728
674,0.2,799.0,886.05,0.021789737171464322,730,819
812,0.2,622.1,650.7,0.009194663237421644,730,819
111,0.2,749.75,780.1,0.00809603201067023,730,819
271,0.2,625.0,695.1,0.022432000000000007,730,819
135,0.2,500.05,552.5,0.02097790220977902,730,819
872,0.2,2008.0,1821.4,-0.01858565737051792,821,910
135,0.2,557.7,554.0,-0.0013268782499551892,821,910
674,0.2,884.1,859.5,-0.005564981336952839,821,910
1468,0.2,1023.9,852.0,-0.03357749780251977,821,910
556,0.2,947.0,932.0,-0.0031678986272439284,821,910
215,0.2,295.0,293.6333333333333,-0.0009265536723163894,912,1001
189,0.2,423.7,332.1,-0.04323814019353314,912,1001
917,0.2,4034.9,4570.0,0.026523581749237895,912,1001
274,0.2,422.55,321.5,-0.04782865933025678,912,1001
872,0.2,1893.0,2000.0,0.011304807184363445,912,1001
342,0.2,1127.0,1166.65,0.00703637976929904,1003,1092
352,0.2,4088.0,3015.0,-0.05249510763209394,1003,1092
917,0.2,4710.0,4598.4,-0.0047388535031847295,1003,1092
160,0.2,188.9,159.25,-0.03139227104287984,1003,1092
3050,0.2,567.2,545.0,-0.007827926657263767,1003,1092
342,0.2,1171.0,978.0,-0.032963279248505555,1094,1183
917,0.2,4637.0,3759.0,-0.03786931205520811,1094,1183
111,0.2,881.15,850.0,-0.007070305850309251,1094,1183
1244,0.2,507.5,515.0,0.002955665024630542,1094,1183
674,0.2,962.0,927.0,-0.007276507276507277,1094,1183
1516,0.2,309.45,309.75,0.0001938923897237107,1185,1274
567,0.2,2869.95,3023.0,0.010665691039913602,1185,1274
3368,0.2,170.7,214.09,0.050837727006444074,1185,1274
1244,0.2,521.35,470.25,-0.019602953869761207,1185,1274
1591,0.2,3179.9,3289.95,0.006921601308217223,1185,1274
577,0.2,119.0,154.0,0.058823529411764705,1276,1365
3368,0.2,215.0,244.39000000000001,0.027339534883720946,1276,1365
1512,0.2,447.1,549.95,0.046007604562737656,1276,1365
867,0.2,990.8000000000001,994.6666666666666,0.0007805140627102463,1276,1365
135,0.2,518.5,559.1,0.0156605593056895,1276,1365
577,0.2,150.2,157.5,0.009720372836218393,1367,1456
917,0.2,5510.6,5179.0,-0.012034987115740586,1367,1456
1512,0.2,533.0,465.5,-0.025328330206378986,1367,1456
3368,0.2,249.2,223.98000000000002,-0.020240770465489544,1367,1456
1311,0.2,250.0,248.0,-0.0016,1367,1456
1079,0.2,189.5,191.8,0.002427440633245395,1458,1547
577,0.2,156.5,193.95,0.047859424920127784,1458,1547
19,0.2,267.9,322.6,0.040836132885405045,1458,1547
1516,0.2,393.35,492.75,0.05054023134612939,1458,1547
445,0.2,119.98982418452144,143.90977443609023,0.039869964664310996,1458,1547
624,0.2,89.1,79.5,-0.02154882154882154,1549,1639
1244,0.2,625.85,716.0,0.028808820004793477,1549,1639
190,0.2,112.46666666666665,90.03333333333335,-0.03989330171902782,1549,1639
445,0.2,141.3157894736842,133.8345864661654,-0.010587922319765882,1549,1639
1516,0.2,482.0,510.0,0.011618257261410789,1549,1639
613,0.2,1080.0,1235.35,0.028768518518518502,1640,1729
588,0.2,1095.0,1239.9,0.02646575342465755,1640,1729
3254,0.2,832.5,911.225,0.01891291291291292,1640,1729
917,0.2,7213.95,8074.0,0.0238440798730238,1640,1729
812,0.2,983.75,1021.0,0.007573062261753494,1640,1729
1516,0.2,660.0,714.0,0.016363636363636365,1731,1821
1622,0.2,317.75,319.0,0.0007867820613690008,1731,1821
342,0.2,900.0,1096.0,0.043555555555555556,1731,1821
577,0.2,234.75,268.8,0.02900958466453675,1731,1821
588,0.2,1217.0,1350.4,0.02192276088742812,1731,1821
342,0.2,1087.85,1026.05,-0.011361860550627378,1822,1911
189,0.2,544.5,412.0,-0.048668503213957756,1822,1911
445,0.2,192.74436090225564,165.41353383458645,-0.028359664521162495,1822,1911
917,0.2,9694.0,8607.0,-0.02242624303693006,1822,1911
1244,0.2,933.0,893.95,-0.008370846730975339,1822,1911
1525,0.2,621.2,692.95,0.023100450740502255,1913,2002
3050,0.2,575.375,628.575,0.018492287638496648,1913,2002
1521,0.2,1417.95,1811.9,0.055566134207835266,1913,2002
342,0.2,1082.5,1048.0,-0.006374133949191686,1913,2002
556,0.2,961.55,904.9,-0.011783058603296757,1913,2002
147,0.2,2337.0,2235.0,-0.008729139922978179,2005,2094
812,0.2,1319.0,1146.0,-0.02623199393479909,2005,2094
1521,0.2,1865.0,2204.9,0.036450402144772125,2005,2094
877,0.2,892.65,896.0,0.0007505741331989074,2005,2094
1525,0.2,716.05,751.45,0.009887577683122714,2005,2094
1244,0.2,1239.0,1100.9,-0.022292171105730414,2095,2184
147,0.2,2329.0,2594.0,0.022756547874624302,2095,2184
1468,0.2,649.8,427.05,-0.06855955678670358,2095,2184
1521,0.2,2187.0,1905.8,-0.025715592135345227,2095,2184
342,0.2,1400.0,1489.5,0.012785714285714287,2095,2184
342,0.2,1465.0,1710.0,0.033447098976109216,2187,2276
617,0.2,359.5,384.95,0.014158553546592484,2187,2276
1604,0.2,504.0,607.0333333333333,0.04088624338624338,2187,2276
352,0.2,2641.0,2791.0,0.011359333585762969,2187,2276
1677,0.2,246.46616541353384,257.1,0.008629042098840767,2187,2276
1604,0.2,602.2333333333333,602.2666666666667,1.1069906459280351e-05,2277,2366
1551,0.2,1125.0,1302.0,0.031466666666666664,2277,2366
342,0.2,1706.0,1541.65,-0.019267291910902686,2277,2366
135,0.2,761.3,771.0,0.00254827269144885,2277,2366
215,0.2,384.45,379.0,-0.0028352191442320143,2277,2366
147,0.2,3569.85,3820.0,0.014014594450747236,2368,2457
144,0.2,8339.7,7852.0,-0.01169586435962926,2368,2457
1551,0.2,1312.6,1275.2,-0.005698613438976058,2368,2457
1311,0.2,355.75,307.55,-0.027097680955727333,2368,2457
1604,0.2,620.6666666666666,568.95,-0.016664876476906527,2368,2457
2711,0.2,793.3,1002.0,0.05261565612000506,2459,2548
111,0.2,1784.0,1795.8,0.0013228699551569457,2459,2548
3050,0.2,787.7,732.15,-0.014104354449663594,2459,2548
147,0.2,3960.0,4138.6,0.00902020202020204,2459,2548
588,0.2,2041.0,1949.25,-0.008990690837824597,2459,2548
189,0.2,455.3,416.4,-0.017087634526685717,2551,2639
617,0.2,541.1,311.15,-0.084993531694696,2551,2639
1244,0.2,1541.65,916.2,-0.08114033665228813,2551,2639
2711,0.2,998.25,569.95,-0.08581016779363887,2551,2639
215,0.2,476.0,285.0,-0.08025210084033614,2551,2639
189,0.2,406.55,575.8,0.08326159144016723,2641,2730
342,0.2,1900.0,2335.0,0.045789473684210526,2641,2730
588,0.2,2010.05,2110.0,0.009945026243128286,2641,2730
1019,0.2,12800.0,16290.0,0.05453125,2641,2730
2947,0.2,450.85,621.0,0.07547964955084838,2641,2730
271,0.2,660.0,806.25,0.04431818181818182,2732,2821
352,0.2,4112.45,5333.35,0.05937579788204115,2732,2821
342,0.2,2395.0,3350.95,0.07982881002087681,2732,2821
189,0.2,581.0,496.0,-0.029259896729776247,2732,2821
3068,0.2,3487.0,3790.0,0.017378835675365644,2732,2821
