,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.06813699606202861,0.17035523496500693,-1.277651747447602,11.131050317237642,0.041230505295179284,0.05455404333147971,0.015075874079658838,-0.38405973048439984
