,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Index Return,11.88439638067842,17.183172031693825,0.2954799385366846,-34.070249412064584,-1.4562927811663255,13.635438571583379,0.04048174619537592,0.05565116099856361
