,Annualized Return,Annualized Vol,Sharpe Ratio,Max Drawdown,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%)
Mean Return,26.05870575917062,34.433946968128986,0.5472611272853387,-51.20690114586597,-0.3753149141775504,5.804075591463569,0.07715518236066148,0.11765766940956389
