,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.070674001929099,0.17396361623343892,-0.6322565393823822,6.469699915470868,0.04047109010034529,0.05528186369024715,0.030554451181265707,-0.34190218422704344
