,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Index Return,0.048990284134655226,0.18247657197992884,-0.9296867173524717,11.16099651306471,0.042415975489572724,0.06145207971724339,-0.0825931074271327,-0.3457326696612845
