,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.10193026332956423,0.1658258230845731,-0.8190231547205513,13.6852325917801,0.03571392790083908,0.051877938615551754,0.21078315194001576,-0.2696995770024981
