,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.08525460272358187,0.1511946743618525,-0.8578008593978882,8.655219432946916,0.03504345835634314,0.047688801557589984,0.12748721170218824,-0.27072515295158206
