,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.10089668587514367,0.13708607256223362,-1.1749961545893415,10.66702176697929,0.03207806820538222,0.043949722750125646,0.24792416728727687,-0.23744396155913966
