,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.09080984579500373,0.1623737503583833,-0.7395960503084021,9.575036522802314,0.03654260368134877,0.052604296938810094,0.15086811683037443,-0.267080759326817
