,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.07186891645284321,0.1857609112188825,-1.1655084720450923,11.52328593029981,0.04405090209277592,0.05932160707775503,0.035963648968224717,-0.31543946927568045
