,Annualized Return,Annualized Vol,Skewness,Kurtosis,Cornish-Fisher VaR (5%),Historic CVaR (5%),Sharpe Ratio,Max Drawdown
Mean Return,0.08659255017659406,0.2396944599493093,-0.3992029762531288,12.356473242785604,0.04980714074576867,0.07555458262580977,0.08557318884807716,-0.42442442535809316
